serial_number,item_name,room,building,department,entry_date,status,disposal_date,price,is_ewaste,item_age_years,item_category,default_life_years,warranty_years,out_of_warranty,exceeded_life,current_value,estimated_repair_cost,repair_cost_ratio,itad_decision
908600001.0,"Lenovo thinkcenter M900, intel core i7-6700 processor, free DOS, 8GB, DDR4, 500G, 8GB Hybrid hard drive 2.5"", SATA3, Itel HD Graphic 530, lenovo USB keyboard and mouse",Masrouji209/2,مسروجي,مركز تطوير الإعلام,2016-12-21,Out,,481.411,0,9.385352498288844,other,6,2,1,1,29.58980684462695,120.35275,4.067371937639201,Review for E-Waste
908600002.0,"Lenovo thinkcenter M900, intel core i7-6700 processor, free DOS, 8GB, DDR4, 500G, 8GB Hybrid hard drive 2.5"", SATA3, Itel HD Graphic 530, lenovo USB keyboard and mouse",Masrouji304,مسروجي,مركز تطوير الإعلام,2016-12-21,Out,,481.411,0,9.385352498288844,other,6,2,1,1,29.58980684462695,120.35275,4.067371937639201,Review for E-Waste
908600003.0,"Lenovo thinkcenter M900, intel core i7-6700 processor, free DOS, 8GB, DDR4, 500G, 8GB Hybrid hard drive 2.5"", SATA3, Itel HD Graphic 530, lenovo USB keyboard and mouse",Masrouji501,مسروجي,مركز تطوير الإعلام,2016-12-21,Out,,481.411,0,9.385352498288844,other,6,2,1,1,29.58980684462695,120.35275,4.067371937639201,Review for E-Waste
908600004.0,"Lenovo thinkcenter M900, intel core i7-6700 processor, free DOS, 8GB, DDR4, 500G, 8GB Hybrid hard drive 2.5"", SATA3, Itel HD Graphic 530, lenovo USB keyboard and mouse",Masrouji204,مسروجي,مركز تطوير الإعلام,2016-12-21,Out,,481.411,0,9.385352498288844,other,6,2,1,1,29.58980684462695,120.35275,4.067371937639201,Review for E-Waste
908600005.0,"Lenovo thinkcenter M900, intel core i7-6700 processor, free DOS, 8GB, DDR4, 500G, 8GB Hybrid hard drive 2.5"", SATA3, Itel HD Graphic 530, lenovo USB keyboard and mouse",Masrouji202,مسروجي,مركز تطوير الإعلام,2016-12-21,Out,,481.411,0,9.385352498288844,other,6,2,1,1,29.58980684462695,120.35275,4.067371937639201,Review for E-Waste
908600006.0,ThinkVision Monitor T2224p 21.5inch,,Unknown,Unknown,2016-12-21,In,,104.932,0,9.385352498288844,other,6,2,1,1,6.4496191649555055,26.233,4.0673719376392015,Review for E-Waste
908600007.0,ThinkVision Monitor T2224p 21.5inch,Masrouji304,مسروجي,مركز تطوير الإعلام,2016-12-21,Out,,104.932,0,9.385352498288844,other,6,2,1,1,6.4496191649555055,26.233,4.0673719376392015,Review for E-Waste
908600008.0,ThinkVision Monitor T2224p 21.5inch,Masrouji210,مسروجي,مركز تطوير الإعلام,2016-12-21,Out,,104.932,0,9.385352498288844,other,6,2,1,1,6.4496191649555055,26.233,4.0673719376392015,Review for E-Waste
908600009.0,ThinkVision Monitor T2224p 21.5inch,Masrouji501,مسروجي,مركز تطوير الإعلام,2016-12-21,Out,,104.932,0,9.385352498288844,other,6,2,1,1,6.4496191649555055,26.233,4.0673719376392015,Review for E-Waste
908600010.0,ThinkVision Monitor T2224p 21.5inch,Masrouji209/2,مسروجي,مركز تطوير الإعلام,2016-12-21,Out,,104.932,0,9.385352498288844,other,6,2,1,1,6.4496191649555055,26.233,4.0673719376392015,Review for E-Waste
908500001.0,"Dell Latitude E7470 14"" non-Touch Ultrabook, 6Th Generation intel core i7, 8GB, 256GB SATA Solied state drive,integrated HD Graphics 520 ,14"" monitor FHD, 4-CELL BATTERY , Nylon Carry Case",Masrouji209/1,مسروجي,مركز تطوير الإعلام,2016-12-22,Out,,986.928,0,9.382614647501711,other,6,2,1,1,60.931489117043206,246.732,4.049334811529928,Review for E-Waste
908500002.0,"Dell Latitude E7470 14"" non-Touch Ultrabook, 6Th Generation intel core i7, 8GB, 256GB SATA Solied state drive,integrated HD Graphics 520 ,14"" monitor FHD, 4-CELL BATTERY , Nylon Carry Case",Masrouji210,مسروجي,مركز تطوير الإعلام,2016-12-22,Out,,986.928,0,9.382614647501711,other,6,2,1,1,60.931489117043206,246.732,4.049334811529928,Review for E-Waste
908500003.0,"Dell Latitude E7470 14"" non-Touch Ultrabook, 6Th Generation intel core i7, 8GB, 256GB SATA Solied state drive,integrated HD Graphics 520 ,14"" monitor FHD, 4-CELL BATTERY , Nylon Carry Case",Masrouji204,مسروجي,مركز تطوير الإعلام,2016-12-22,Out,,986.928,0,9.382614647501711,other,6,2,1,1,60.931489117043206,246.732,4.049334811529928,Review for E-Waste
908500004.0,"Dell Latitude E7470 14"" non-Touch Ultrabook, 6Th Generation intel core i7, 8GB, 256GB SATA Solied state drive,integrated HD Graphics 520 ,14"" monitor FHD, 4-CELL BATTERY , Nylon Carry Case",Masrouji406,مسروجي,مركز تطوير الإعلام,2016-12-22,Out,,986.928,0,9.382614647501711,other,6,2,1,1,60.931489117043206,246.732,4.049334811529928,Review for E-Waste
908500005.0,"Dell Latitude E7470 14"" non-Touch Ultrabook, 6Th Generation intel core i7, 8GB, 256GB SATA Solied state drive,integrated HD Graphics 520 ,14"" monitor FHD, 4-CELL BATTERY , Nylon Carry Case",Masrouji202,مسروجي,مركز تطوير الإعلام,2016-12-22,Out,,986.928,0,9.382614647501711,other,6,2,1,1,60.931489117043206,246.732,4.049334811529928,Review for E-Waste
905900001.0,"iMac 21.5"", FHD LED Display, 2.8GHz, i5, 8GB, 1TB, Apple USB key Board and mouse",Kattan105,قطان,مكتب العلاقات العامة,2016-12-22,Out,,1174.01975,0,9.382614647501711,hvac,10,5,1,0,513.0972558316221,293.5049375,0.572025934974629,Maintenance Check
909700001.0,"iMac 21.5"" with Retina 4k,3.3GHz Quard-core Intel core i7, Turbo Boost up to 3.8GHz,16 GB, 2TB fusion Drive,stero speakers , dual microphones, Apple magic keyboard, apple Magic mouse.",Masrouji405,مسروجي,مركز تطوير الإعلام,2016-12-22,Out,,1994.417,0,9.382614647501711,av_equipment,5,2,1,1,0.0,498.60425,498.60425,Review for E-Waste
909700002.0,"iMac 21.5"" with Retina 4k,3.3GHz Quard-core Intel core i7, Turbo Boost up to 3.8GHz,16 GB, 2TB fusion Drive,stero speakers , dual microphones, Apple magic keyboard, apple Magic mouse.",Masrouji401,مسروجي,مركز تطوير الإعلام,2016-12-22,Out,,1994.417,0,9.382614647501711,av_equipment,5,2,1,1,0.0,498.60425,498.60425,Review for E-Waste
909700003.0,"iMac 21.5"" with Retina 4k,3.3GHz Quard-core Intel core i7, Turbo Boost up to 3.8GHz,16 GB, 2TB fusion Drive,stero speakers , dual microphones, Apple magic keyboard, apple Magic mouse.",Masrouji401,مسروجي,مركز تطوير الإعلام,2016-12-22,Out,,1994.417,0,9.382614647501711,av_equipment,5,2,1,1,0.0,498.60425,498.60425,Review for E-Waste
909700004.0,"iMac 21.5"" with Retina 4k,3.3GHz Quard-core Intel core i7, Turbo Boost up to 3.8GHz,16 GB, 2TB fusion Drive,stero speakers , dual microphones, Apple magic keyboard, apple Magic mouse.",Masrouji401,مسروجي,مركز تطوير الإعلام,2016-12-22,Out,,1994.417,0,9.382614647501711,av_equipment,5,2,1,1,0.0,498.60425,498.60425,Review for E-Waste
100982.0,"HP EliteBook 820 G3, i5 ,8G. 128 SSD, BAG",Aggad323/3,عقاد,دائرة الهندسة الميكانيكية والميكاترونكس,2017-05-31,Out,,709.0,0,8.944558521560575,other,6,2,1,1,74.83080082135524,177.25,2.3686770428015564,Review for E-Waste
997300001.0,"Lenovo V520 Desktop,ntel Core i3-7100 (2 Cores, 3MB,4T, 3.90 GHz),Intel B250 Chipset,1x8GB DDR4-2400, 500 GB, 3.5"" SATA 7200 rpm, Keyboard & mouse",A.Shaheen342,عزيز شاهين,دائرة اللغات والترجمة,2018-06-02,Out,,282.182,0,7.939767282683094,computer,5,3,1,1,13.326870636550334,70.5455,5.293478260869556,Review for E-Waste
997300002.0,"Lenovo V520 Desktop,ntel Core i3-7100 (2 Cores, 3MB,4T, 3.90 GHz),Intel B250 Chipset,1x8GB DDR4-2400, 500 GB, 3.5"" SATA 7200 rpm, Keyboard & mouse",A.Shaheen245,عزيز شاهين,دائرة اللغات والترجمة,2018-06-02,Out,,282.182,0,7.939767282683094,computer,5,3,1,1,13.326870636550334,70.5455,5.293478260869556,Review for E-Waste
997300003.0,"Lenovo V520 Desktop,ntel Core i3-7100 (2 Cores, 3MB,4T, 3.90 GHz),Intel B250 Chipset,1x8GB DDR4-2400, 500 GB, 3.5"" SATA 7200 rpm, Keyboard & mouse",A.Shaheen332,عزيز شاهين,دائرة اللغات والترجمة,2018-06-02,Out,,282.182,0,7.939767282683094,computer,5,3,1,1,13.326870636550334,70.5455,5.293478260869556,Review for E-Waste
997600001.0,"Lenovo V520 Desktop,ntel Core i3-7100 (2 Cores, 3MB,4T, 3.90 GHz),Intel B250 Chipset,1x8GB DDR4-2400, 500 GB, 3.5"" SATA 7200 rpm, Keyboard & mouse",Al-Juraysi107,الجريسي,دائرة المحاسبة,2018-06-02,Out,,282.182,0,7.939767282683094,computer,5,3,1,1,13.326870636550334,70.5455,5.293478260869556,Review for E-Waste
997600002.0,"Lenovo V520 Desktop,ntel Core i3-7100 (2 Cores, 3MB,4T, 3.90 GHz),Intel B250 Chipset,1x8GB DDR4-2400, 500 GB, 3.5"" SATA 7200 rpm, Keyboard & mouse",O.Abdulhadi358,الجريسي,دائرة المحاسبة,2018-06-02,Out,,282.182,0,7.939767282683094,computer,5,3,1,1,13.326870636550334,70.5455,5.293478260869556,Review for E-Waste
983500001.0,Lenovo LCD 21.5-inch ThinkVision T2224d,Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,77.9284,0,7.939767282683094,display,7,3,1,1,24.894111938985038,19.4821,0.7825987144168962,Review for E-Waste
983500002.0,Lenovo LCD 21.5-inch ThinkVision T2224d,Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,77.9284,0,7.939767282683094,display,7,3,1,1,24.894111938985038,19.4821,0.7825987144168962,Review for E-Waste
983500003.0,Lenovo LCD 21.5-inch ThinkVision T2224d,Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,77.9284,0,7.939767282683094,display,7,3,1,1,24.894111938985038,19.4821,0.7825987144168962,Review for E-Waste
983500004.0,Lenovo LCD 21.5-inch ThinkVision T2224d,Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,77.9284,0,7.939767282683094,display,7,3,1,1,24.894111938985038,19.4821,0.7825987144168962,Review for E-Waste
983500005.0,Lenovo LCD 21.5-inch ThinkVision T2224d,Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,77.9284,0,7.939767282683094,display,7,3,1,1,24.894111938985038,19.4821,0.7825987144168962,Review for E-Waste
983500006.0,Lenovo LCD 21.5-inch ThinkVision T2224d,Maktoum203,آل مكتوم,عمادة شؤون الطلبة,2018-06-02,Out,,77.9284,0,7.939767282683094,display,7,3,1,1,24.894111938985038,19.4821,0.7825987144168962,Review for E-Waste
983500007.0,Lenovo LCD 21.5-inch ThinkVision T2224d,Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,77.9284,0,7.939767282683094,display,7,3,1,1,24.894111938985038,19.4821,0.7825987144168962,Review for E-Waste
983500008.0,Lenovo LCD 21.5-inch ThinkVision T2224d,Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,77.9284,0,7.939767282683094,display,7,3,1,1,24.894111938985038,19.4821,0.7825987144168962,Review for E-Waste
983500009.0,Lenovo LCD 21.5-inch ThinkVision T2224d,Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,77.9284,0,7.939767282683094,display,7,3,1,1,24.894111938985038,19.4821,0.7825987144168962,Review for E-Waste
983500010.0,"Lenovo V520 Desktop,ntel Core i3-7100 (2 Cores, 3MB,4T, 3.90 GHz),Intel B250 Chipset,1x8GB DDR4-2400, 500 GB, 3.5"" SATA 7200 rpm, Keyboard & mouse",Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,288.948,0,7.939767282683094,computer,5,3,1,1,13.646414784394276,72.237,5.293478260869555,Review for E-Waste
983500011.0,"Lenovo V520 Desktop,ntel Core i3-7100 (2 Cores, 3MB,4T, 3.90 GHz),Intel B250 Chipset,1x8GB DDR4-2400, 500 GB, 3.5"" SATA 7200 rpm, Keyboard & mouse",Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,288.948,0,7.939767282683094,computer,5,3,1,1,13.646414784394276,72.237,5.293478260869555,Review for E-Waste
983500012.0,"Lenovo V520 Desktop,ntel Core i3-7100 (2 Cores, 3MB,4T, 3.90 GHz),Intel B250 Chipset,1x8GB DDR4-2400, 500 GB, 3.5"" SATA 7200 rpm, Keyboard & mouse",Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,288.948,0,7.939767282683094,computer,5,3,1,1,13.646414784394276,72.237,5.293478260869555,Review for E-Waste
983500013.0,"Lenovo V520 Desktop,ntel Core i3-7100 (2 Cores, 3MB,4T, 3.90 GHz),Intel B250 Chipset,1x8GB DDR4-2400, 500 GB, 3.5"" SATA 7200 rpm, Keyboard & mouse",Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,288.948,0,7.939767282683094,computer,5,3,1,1,13.646414784394276,72.237,5.293478260869555,Review for E-Waste
983500014.0,"Lenovo V520 Desktop,ntel Core i3-7100 (2 Cores, 3MB,4T, 3.90 GHz),Intel B250 Chipset,1x8GB DDR4-2400, 500 GB, 3.5"" SATA 7200 rpm, Keyboard & mouse",Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,288.948,0,7.939767282683094,computer,5,3,1,1,13.646414784394276,72.237,5.293478260869555,Review for E-Waste
983500015.0,"Lenovo V520 Desktop,ntel Core i3-7100 (2 Cores, 3MB,4T, 3.90 GHz),Intel B250 Chipset,1x8GB DDR4-2400, 500 GB, 3.5"" SATA 7200 rpm, Keyboard & mouse",Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,288.948,0,7.939767282683094,computer,5,3,1,1,13.646414784394276,72.237,5.293478260869555,Review for E-Waste
983500016.0,"Lenovo V520 Desktop,ntel Core i3-7100 (2 Cores, 3MB,4T, 3.90 GHz),Intel B250 Chipset,1x8GB DDR4-2400, 500 GB, 3.5"" SATA 7200 rpm, Keyboard & mouse",Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,288.948,0,7.939767282683094,computer,5,3,1,1,13.646414784394276,72.237,5.293478260869555,Review for E-Waste
983500017.0,"Lenovo V520 Desktop,ntel Core i3-7100 (2 Cores, 3MB,4T, 3.90 GHz),Intel B250 Chipset,1x8GB DDR4-2400, 500 GB, 3.5"" SATA 7200 rpm, Keyboard & mouse",Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,288.948,0,7.939767282683094,computer,5,3,1,1,13.646414784394276,72.237,5.293478260869555,Review for E-Waste
983500018.0,"Lenovo V520 Desktop,ntel Core i3-7100 (2 Cores, 3MB,4T, 3.90 GHz),Intel B250 Chipset,1x8GB DDR4-2400, 500 GB, 3.5"" SATA 7200 rpm, Keyboard & mouse",Alsadik303,الصادق,كلية الحقوق والإدارة العامة,2018-06-02,Out,,288.948,0,7.939767282683094,computer,5,3,1,1,13.646414784394276,72.237,5.293478260869555,Review for E-Waste
1012500001.0,"HP EliteBook 840 G5 Notebook PC, i7-8550U, 8GB, DDR4-2400 SDRAM, 256GB PCIe SSD, HP Carrying Case",Aggad507,عقاد,معهد الدراسات البيئية والمائية,2018-07-25,Out,,818.82312,0,7.794661190965092,computer,5,3,1,1,52.92926451252573,204.70578,3.8675349428208343,Review for E-Waste
1013300001.0,"HP EliteBook 840 G5 Notebook PC, i7-8550U, 8GB, DDR4-2400 SDRAM, 256GB PCIe SSD, HP Carrying Case",Masri315,المصري,دائرة علم الحاسوب,2018-07-25,Out,,818.82312,0,7.794661190965092,computer,5,3,1,1,52.92926451252573,204.70578,3.8675349428208343,Review for E-Waste
1013500001.0,"HP EliteBook 840 G5 Notebook PC, i7-8550U, 8GB, DDR4-2400 SDRAM, 256GB PCIe SSD, HP Carrying Case",Masri221,المصري,دائرة الهندسة الكهربائية وهندسة الحاسوب,2018-07-25,Out,,815.956992,0,7.794661190965092,computer,5,3,1,1,52.74399611531833,203.989248,3.8675349428208343,Review for E-Waste
1019000001.0,"Lenovo ThinkCenter M910 17, intel Core i7-7700 Processor, 8GB DDR4, 500GB SATA, Intenal Speakers, USB Keybard black Arabic, USB Mouse  black",IOL346,معهد الحقوق,برنامج ماجستير الديمقراطية وحقوق الإنسان,2018-08-14,Out,,587.761,0,7.73990417522245,av_equipment,5,2,1,1,41.85534184804939,146.94025,3.510668973471732,Review for E-Waste
1013700001.0,ThinkVision Monitor T2224p 21.5inch,,Unknown,Unknown,2018-09-17,In,,87.17864,0,7.646817248459959,other,6,2,1,1,20.514727195071874,21.79466,1.0623909249563697,Review for E-Waste
1013700002.0,ThinkVision Monitor T2224p 21.5inch,,Unknown,Unknown,2018-09-17,In,,87.17864,0,7.646817248459959,other,6,2,1,1,20.514727195071874,21.79466,1.0623909249563697,Review for E-Waste
1013700003.0,ThinkVision Monitor T2224p 21.5inch,,Unknown,Unknown,2018-09-17,In,,87.17864,0,7.646817248459959,other,6,2,1,1,20.514727195071874,21.79466,1.0623909249563697,Review for E-Waste
1013700004.0,ThinkVision Monitor T2224p 21.5inch,,Unknown,Unknown,2018-09-17,In,,87.17864,0,7.646817248459959,other,6,2,1,1,20.514727195071874,21.79466,1.0623909249563697,Review for E-Waste
1033700001.0,"HP 290 G2, i3 , 8GB,240 SATA  SSD, HP USB Keyboard & mouse",Bahrain423,البحرين,معهد دراسات المرأة,2018-12-13,Out,,304.161,0,7.408624229979466,other,6,2,1,1,78.81954455852157,76.04025,0.9647385103011092,Review for E-Waste
1033700002.0,"HP 290 G2, i3 , 8GB,240 SATA  SSD, HP USB Keyboard & mouse",Bahrain120,البحرين,معهد دراسات المرأة,2018-12-13,Out,,304.161,0,7.408624229979466,other,6,2,1,1,78.81954455852157,76.04025,0.9647385103011092,Review for E-Waste
1033700003.0,"HP 290 G2, i3 , 8GB,240 SATA  SSD, HP USB Keyboard & mouse",Bahrain402,البحرين,معهد دراسات المرأة,2018-12-13,Out,,304.161,0,7.408624229979466,other,6,2,1,1,78.81954455852157,76.04025,0.9647385103011092,Review for E-Waste
1033700004.0,"HP 290 G2, i3 , 8GB,240 SATA  SSD, HP USB Keyboard & mouse",Bahrain421,البحرين,معهد دراسات المرأة,2018-12-13,Out,,304.161,0,7.408624229979466,other,6,2,1,1,78.81954455852157,76.04025,0.9647385103011092,Review for E-Waste
1033700005.0,"HP 290 G2, i3 , 8GB,240 SATA  SSD, HP USB Keyboard & mouse",Bahrain403,البحرين,معهد دراسات المرأة,2018-12-13,Out,,304.161,0,7.408624229979466,other,6,2,1,1,78.81954455852157,76.04025,0.9647385103011092,Review for E-Waste
1033700006.0,"HP 290 G2, i3 , 8GB,240 SATA  SSD, HP USB Keyboard & mouse",Bahrain427,البحرين,معهد دراسات المرأة,2018-12-13,Out,,304.161,0,7.408624229979466,other,6,2,1,1,78.81954455852157,76.04025,0.9647385103011092,Review for E-Waste
1033700007.0,"HP 290 G2, i3 , 8GB,240 SATA  SSD, HP USB Keyboard & mouse",Bahrain423,البحرين,معهد دراسات المرأة,2018-12-13,Out,,304.161,0,7.408624229979466,other,6,2,1,1,78.81954455852157,76.04025,0.9647385103011092,Review for E-Waste
1033700008.0,"HP 290 G2, i3 , 8GB,240 SATA  SSD, HP USB Keyboard & mouse",,Unknown,Unknown,2018-12-13,Damage,6/20/2020,304.161,1,7.408624229979466,other,6,2,1,1,78.81954455852157,76.04025,0.9647385103011092,Recycle / Dispose
1033700009.0,"HP 290 G2, i3 , 8GB,240 SATA  SSD, HP USB Keyboard & mouse",Bahrain422,البحرين,معهد دراسات المرأة,2018-12-13,Out,,304.161,0,7.408624229979466,other,6,2,1,1,78.81954455852157,76.04025,0.9647385103011092,Review for E-Waste
919100001.0,"Dell Latitude E7470, I7-6600U, 8GB, 256PCIe solid State Drive, Case.",,Unknown,Unknown,2017-02-07,In,8/24/2020,993.50752,0,9.253935660506505,computer,5,3,1,1,0.0,248.37688,248.37688,Review for E-Waste
918700001.0,"Dell Latitude E7470, I7-6600U, 8GB, 256PCIe solid State Drive, Case.",,Unknown,Unknown,2017-02-07,In,,993.50752,0,9.253935660506505,computer,5,3,1,1,0.0,248.37688,248.37688,Review for E-Waste
918700002.0,"Dell Latitude E7470, I7-6600U, 8GB, 256PCIe solid State Drive, Case.",,Unknown,Unknown,2017-02-07,In,,993.50752,0,9.253935660506505,computer,5,3,1,1,0.0,248.37688,248.37688,Review for E-Waste
918700003.0,"Dell Latitude E7470, I7-6600U, 8GB, 256PCIe solid State Drive, Case.",,Unknown,Unknown,2017-02-07,In,,993.50752,0,9.253935660506505,computer,5,3,1,1,0.0,248.37688,248.37688,Review for E-Waste
918700004.0,"Dell Latitude E7470, I7-6600U, 8GB, 256PCIe solid State Drive, Case.",,Unknown,Unknown,2017-02-07,In,,993.50752,0,9.253935660506505,computer,5,3,1,1,0.0,248.37688,248.37688,Review for E-Waste
918900001.0,"Dell Latitude E7470 14"" non-Touch Ultrabook, 6Th Generation intel core i7, 8GB, 256GB SATA Solied state drive,integrated HD Graphics 520 ,14"" monitor FHD, 4-CELL BATTERY , Nylon Carry Case",Aggad510,عقاد,دائرة الهندسة المعمارية والتخطيط,2017-02-07,Out,,993.50752,0,9.253935660506505,other,6,2,1,1,74.12205316906216,248.37688,3.3509174311926664,Review for E-Waste
918900002.0,"Dell Latitude E7470 14"" non-Touch Ultrabook, 6Th Generation intel core i7, 8GB, 256GB SATA Solied state drive,integrated HD Graphics 520 ,14"" monitor FHD, 4-CELL BATTERY , Nylon Carry Case",,Unknown,Unknown,2017-02-07,Damage,12/9/2024,993.50752,1,9.253935660506505,other,6,2,1,1,74.12205316906216,248.37688,3.3509174311926664,Recycle / Dispose
1001700001.0,HP ultra Slim docking station D9Y32AA,IOL354,معهد الحقوق,برنامج ماجستير الديمقراطية وحقوق الإنسان,2018-06-11,Out,,96.22548,0,7.915126625598905,other,6,2,1,1,20.06179411909652,24.05637,1.1991135915955347,Review for E-Waste
1138400001.0,"Lenovo ThinkVision T23i, 23-inch IPS FHD with 4USB",Khoury208,خوري,معهد الصحة العامة والمجتمعية,2020-02-20,Out,,129.747,0,6.220396988364135,other,6,2,1,1,49.03921519507186,32.43675,0.6614451285766029,Review for E-Waste
1138400002.0,"Lenovo ThinkVision T23i, 23-inch IPS FHD with 4USB",Khoury208,خوري,معهد الصحة العامة والمجتمعية,2020-02-20,Out,,129.747,0,6.220396988364135,other,6,2,1,1,49.03921519507186,32.43675,0.6614451285766029,Review for E-Waste
1138400003.0,"Lenovo ThinkVision T23i, 23-inch IPS FHD with 4USB",Khoury221,خوري,معهد الصحة العامة والمجتمعية,2020-02-20,Out,,129.747,0,6.220396988364135,other,6,2,1,1,49.03921519507186,32.43675,0.6614451285766029,Review for E-Waste
1138400004.0,"Lenovo ThinkCentre M920t-Tower Desktop, i7-8700, Q370 chipset, 8GB, DDR4, 256GB SSD, USB keyboard & mouse",Khoury221,خوري,معهد الصحة العامة والمجتمعية,2020-02-20,Out,,570.745,0,6.220396988364135,computer,5,3,1,1,144.71374250513347,142.68625,0.9859896339488177,Review for E-Waste
1138400005.0,"Lenovo ThinkCentre M920t-Tower Desktop, i7-8700, Q370 chipset, 8GB, DDR4, 256GB SSD, USB keyboard & mouse",Khoury208,خوري,معهد الصحة العامة والمجتمعية,2020-02-20,Out,,570.745,0,6.220396988364135,computer,5,3,1,1,144.71374250513347,142.68625,0.9859896339488177,Review for E-Waste
1138400006.0,"Lenovo ThinkCentre M920t-Tower Desktop, i7-8700, Q370 chipset, 8GB, DDR4, 256GB SSD, USB keyboard & mouse",Khoury208,خوري,معهد الصحة العامة والمجتمعية,2020-02-20,Out,,570.745,0,6.220396988364135,computer,5,3,1,1,144.71374250513347,142.68625,0.9859896339488177,Review for E-Waste
1132300001.0,"MacBook Pro 13"" with Touch Bar, 8th- generation, i7,16GB , with satichi Multi USB-C Multi adapter, 1 year",,Unknown,Unknown,2020-02-24,In,,1669.89825,0,6.209445585215605,hvac,10,5,1,0,1047.7497110266943,417.4745625,0.3984487498363659,Maintenance Check
1140300001.0,"HP Z27, 27"" 4k UHD Display",Baramki106/1,برامكي,قسم تطوير الأنظمة,2020-02-25,Out,,384.1,0,6.206707734428473,other,6,2,1,1,145.70035592060236,96.025,0.6590581017683146,Review for E-Waste
1141900001.0,"Lenovo V330 Laptop, i5-8250U, 14"" FHD, 8GB, 256GB, SS, 2 Cell Battery, lenovo back bag",Kattan206,قطان,مكتب الرئيس,2020-02-27,Out,,431.781,0,6.201232032854209,computer,5,3,1,1,110.4720997946612,107.94525,0.9771268057784911,Review for E-Waste
1131500001.0,"HP RCTO Z1 Tower G5 Entry, EliteDesk 800GOL500TWR, i7 8700, 16GB, NVIDIA GeForce RTX2070 8GB F, 512GB SSD, HP Keyboard & Mouse",Aggad126,عقاد,دائرة الهندسة المعمارية والتخطيط,2020-02-27,Out,,921.7,0,6.201232032854209,other,6,2,1,1,350.13244353182756,230.425,0.658108108108108,Review for E-Waste
1131500002.0,"HP RCTO Z1 Tower G5 Entry, EliteDesk 800GOL500TWR, i7 8700, 16GB, NVIDIA GeForce RTX2070 8GB F, 512GB SSD, HP Keyboard & Mouse",Aggad126,عقاد,دائرة الهندسة المعمارية والتخطيط,2020-02-27,Out,,921.7,0,6.201232032854209,other,6,2,1,1,350.13244353182756,230.425,0.658108108108108,Review for E-Waste
1131500003.0,"HP RCTO Z1 Tower G5 Entry, EliteDesk 800GOL500TWR, i7 8700, 16GB, NVIDIA GeForce RTX2070 8GB F, 512GB SSD, HP Keyboard & Mouse",Aggad126,عقاد,دائرة الهندسة المعمارية والتخطيط,2020-02-27,Out,,921.7,0,6.201232032854209,other,6,2,1,1,350.13244353182756,230.425,0.658108108108108,Review for E-Waste
1131500004.0,"HP RCTO Z1 Tower G5 Entry, EliteDesk 800GOL500TWR, i7 8700, 16GB, NVIDIA GeForce RTX2070 8GB F, 512GB SSD, HP Keyboard & Mouse",Aggad126,عقاد,دائرة الهندسة المعمارية والتخطيط,2020-02-27,Out,,921.7,0,6.201232032854209,other,6,2,1,1,350.13244353182756,230.425,0.658108108108108,Review for E-Waste
1131500005.0,"HP RCTO Z1 Tower G5 Entry, EliteDesk 800GOL500TWR, i7 8700, 16GB, NVIDIA GeForce RTX2070 8GB F, 512GB SSD, HP Keyboard & Mouse",Aggad126,عقاد,دائرة الهندسة المعمارية والتخطيط,2020-02-27,Out,,921.7,0,6.201232032854209,other,6,2,1,1,350.13244353182756,230.425,0.658108108108108,Review for E-Waste
1131500006.0,"HP RCTO Z1 Tower G5 Entry, EliteDesk 800GOL500TWR, i7 8700, 16GB, NVIDIA GeForce RTX2070 8GB F, 512GB SSD, HP Keyboard & Mouse",Aggad126,عقاد,دائرة الهندسة المعمارية والتخطيط,2020-02-27,Out,,921.7,0,6.201232032854209,other,6,2,1,1,350.13244353182756,230.425,0.658108108108108,Review for E-Waste
1131500007.0,"HP RCTO Z1 Tower G5 Entry, EliteDesk 800GOL500TWR, i7 8700, 16GB, NVIDIA GeForce RTX2070 8GB F, 512GB SSD, HP Keyboard & Mouse",Aggad126,عقاد,دائرة الهندسة المعمارية والتخطيط,2020-02-27,Out,,921.7,0,6.201232032854209,other,6,2,1,1,350.13244353182756,230.425,0.658108108108108,Review for E-Waste
